798 A6A6J isFullHouse 527 1 2x6,2xA 158420210
799 A99AA isFullHouse 536 0 2x9,3xA 158849010
800 ATATT isFullHouse 109 0 2xA,3xT 158936319
801 ATATA isFullHouse 41 0 3xA,2xT 158969201
802 AKAAK isFullHouse 389 0 3xA,2xK 159281568
803 AA4A4 isFullHouse 808 0 2x4,3xA 159931200
804 AA55A isFullHouse 552 0 2x5,3xA 160375560
805 AA888 isFullHouse 828 0 3x8,2xA 161042928
806 AA99J isFullHouse 56 1 2x9,2xA 161088120
807 AAQQQ isFullHouse 925 0 2xA,3xQ 161835520
808 AAQQA isFullHouse 812 0 3xA,2xQ 162492428
809 JJ335 isFourOK 644 2 2x3,1x5 163014068
810 JJKAA isFourOK 138 2 1xK,2xA 163125986
811 J2224 isFourOK 98 1 3x2,1x4 163205562
812 J3334 isFourOK 886 1 3x3,1x4 163925880
813 J3393 isFourOK 716 1 3x3,1x9 164508704
814 J4443 isFourOK 622 1 1x3,3x4 165015634
815 J6466 isFourOK 310 1 1x4,3x6 165268594
816 J66T6 isFourOK 223 1 3x6,1xT 165450785
817 J7JKJ isFourOK 767 3 1x7,1xK 166078191
818 J7773 isFourOK 665 1 1x3,3x7 166622826
819 J7776 isFourOK 135 1 1x6,3x7 166733526
820 J8KKK isFourOK 166 1 1x8,3xK 166869812
821 J94J4 isFourOK 331 2 2x4,1x9 167141894
822 J9Q99 isFourOK 355 1 3x9,1xQ 167434059
823 JTT2T isFourOK 251 1 1x2,3xT 167640883
824 JTT7J isFourOK 116 2 1x7,2xT 167736583
825 JTKTT isFourOK 150 1 3xT,1xK 167860483
826 JQJQA isFourOK 563 2 2xQ,1xA 168326084
827 JK6KK isFourOK 149 1 1x6,3xK 168449456
828 2J322 isFourOK 891 1 3x2,1x3 169188095
829 22J52 isFourOK 619 1 3x2,1x5 169701865
830 22232 isFourOK 455 0 4x2,1x3 170079970
831 222T2 isFourOK 977 0 4x2,1xT 170892834
832 222Q2 isFourOK 315 0 4x2,1xQ 171155229
833 22722 isFourOK 371 0 4x2,1x7 171464643
834 22922 isFourOK 902 0 4x2,1x9 172217813
835 27JJ7 isFourOK 13 2 1x2,2x7 172228681
836 28222 isFourOK 468 0 4x2,1x8 172620397
837 2TTTT isFourOK 643 0 1x2,4xT 173159231
838 3J38J isFourOK 562 2 2x3,1x8 173630749
839 3JQ33 isFourOK 480 1 3x3,1xQ 174033949
840 3JKJJ isFourOK 936 3 1x3,1xK 174821125
841 33335 isFourOK 777 0 4x3,1x5 175475359
842 3333T isFourOK 153 0 4x3,1xT 175604338
843 3335J isFourOK 705 1 3x3,1x5 176199358
844 33363 isFourOK 531 0 4x3,1x6 176648053
845 33373 isFourOK 276 0 4x3,1x7 176881549
846 3383J isFourOK 927 1 3x3,1x8 177666718
847 36666 isFourOK 71 0 1x3,4x6 177726926
848 37777 isFourOK 646 0 1x3,4x7 178275380
849 39333 isFourOK 862 0 4x3,1x9 179008080
850 3K333 isFourOK 754 0 4x3,1xK 179649734
851 3KKKK isFourOK 253 0 1x3,4xK 179865290
852 3AAAA isFourOK 855 0 1x3,4xA 180594605
853 4J844 isFourOK 670 1 3x4,1x8 181166785
854 42444 isFourOK 757 0 1x2,4x4 181814020
855 44434 isFourOK 996 0 1x3,4x4 182666596
856 4444T isFourOK 666 0 4x4,1xT 183237358
857 455J5 isFourOK 15 1 1x4,3x5 183250228
858 45555 isFourOK 642 0 1x4,4x5 183801706
859 47777 isFourOK 916 0 1x4,4x7 184589466
860 484JJ isFourOK 209 2 2x4,1x8 184769415
861 4AJ44 isFourOK 965 1 3x4,1xA 185601245
862 4AAAA isFourOK 872 0 1x4,4xA 186353781
863 5J535 isFourOK 308 1 1x3,3x5 186619893
864 52555 isFourOK 596 0 1x2,4x5 187135433
865 5525J isFourOK 787 1 1x2,3x5 187816975
866 555JT isFourOK 478 1 3x5,1xT 188231401
867 55558 isFourOK 258 0 4x5,1x8 188455345
868 5555Q isFourOK 734 0 4x5,1xQ 189093191
869 55565 isFourOK 821 0 4x5,1x6 189807461
870 559J5 isFourOK 647 1 3x5,1x9 190370998
871 55955 isFourOK 978 0 4x5,1x9 191223814
872 55K5J isFourOK 299 1 3x5,1xK 191484841
873 55A55 isFourOK 520 0 4x5,1xA 191939321
874 5855J isFourOK 133 1 3x5,1x8 192055696
875 5K555 isFourOK 730 0 4x5,1xK 192695176
876 6JJ46 isFourOK 131 2 1x4,2x6 192810063
877 6J222 isFourOK 843 1 3x2,1x6 193550217
878 6J6K6 isFourOK 985 1 3x6,1xK 194416032
879 6J9JJ isFourOK 966 3 1x6,1x9 195266112
880 65J55 isFourOK 312 1 3x5,1x6 195540984
881 666J8 isFourOK 84 1 3x6,1x8 195615072
882 66662 isFourOK 914 0 1x2,4x6 196422134
883 6666Q isFourOK 913 0 4x6,1xQ 197229226
884 66A66 isFourOK 269 0 4x6,1xA 197467291
885 6766J isFourOK 980 1 3x6,1x7 198335571
886 69666 isFourOK 309 0 4x6,1x9 198609654
887 6TJTT isFourOK 358 1 1x6,3xT 198927558
888 6QQQJ isFourOK 882 1 1x6,3xQ 199711656
889 6K666 isFourOK 859 0 4x6,1xK 200476166
890 7JJJ2 isFourOK 117 3 1x2,1x7 200580413
891 7333J isFourOK 502 1 3x3,1x7 201028197
892 77577 isFourOK 443 0 1x5,4x7 201423796
893 77677 isFourOK 704 0 1x6,4x7 202053172
894 77772 isFourOK 409 0 1x2,4x7 202419227
895 777K7 isFourOK 711 0 4x7,1xK 203056283
896 78888 isFourOK 747 0 1x7,4x8 203726342
897 8J883 isFourOK 660 1 1x3,3x8 204319022
898 8JTJT isFourOK 762 2 1x8,2xT 205004060
899 8222J isFourOK 127 1 3x2,1x8 205118360
900 83333 isFourOK 333 0 4x3,1x8 205418393
901 84444 isFourOK 356 0 4x4,1x8 205739505
902 86666 isFourOK 317 0 4x6,1x8 206025756
903 88JJ4 isFourOK 982 2 1x4,2x8 206913484
904 88J8K isFourOK 606 1 3x8,1xK 207461914
905 88388 isFourOK 906 0 1x3,4x8 208282750
906 88488 isFourOK 915 0 1x4,4x8 209112655
907 88688 isFourOK 268 0 1x6,4x8 209355999
908 88885 isFourOK 529 0 1x5,4x8 209836860
909 888Q8 isFourOK 458 0 4x8,1xQ 210253640
910 888K8 isFourOK 454 0 4x8,1xK 210667234
911 88988 isFourOK 188 0 4x8,1x9 210838690
912 8QQQJ isFourOK 469 1 1x8,3xQ 211266887
913 8QQQQ isFourOK 623 0 1x8,4xQ 211836309
914 9J799 isFourOK 327 1 1x7,3x9 212135514
915 99599 isFourOK 318 0 1x5,4x9 212426802
916 99969 isFourOK 323 0 1x6,4x9 212722993
917 99993 isFourOK 761 0 1x3,4x9 213421591
918 9TTTT isFourOK 901 0 1x9,4xT 214249610
919 9K9J9 isFourOK 261 1 3x9,1xK 214489730
920 9K999 isFourOK 685 0 4x9,1xK 215120615
921 T2J22 isFourOK 271 1 3x2,1xT 215370477
922 T4TTT isFourOK 742 0 1x4,4xT 216055343
923 T5555 isFourOK 722 0 4x5,1xT 216722471
924 T5TTT isFourOK 39 0 1x5,4xT 216758546
925 T6TTT isFourOK 501 0 1x6,4xT 217222472
926 T888J isFourOK 195 1 3x8,1xT 217403237
927 T8TTT isFourOK 372 0 1x8,4xT 217748453
928 TTT9J isFourOK 703 1 1x9,3xT 218401540
929 TTTT7 isFourOK 382 0 1x7,4xT 218756800
930 TTKTT isFourOK 100 0 4xT,1xK 218849900
931 TTATT isFourOK 141 0 4xT,1xA 218981312
932 QJQQT isFourOK 975 1 3xQ,1xT 219890987
933 Q222J isFourOK 354 1 3x2,1xQ 220221623
934 Q3JQQ isFourOK 61 1 1x3,3xQ 220278658
935 Q4444 isFourOK 362 0 4x4,1xQ 220617490
936 Q7QQQ isFourOK 417 0 1x7,4xQ 221008219
937 QQ3QQ isFourOK 840 0 1x3,4xQ 221796139
938 QQ8JJ isFourOK 542 2 1x8,2xQ 222305077
939 QQQQ2 isFourOK 879 0 1x2,4xQ 223131337
940 QQQQ4 isFourOK 827 0 1x4,4xQ 223909544
941 QQQQ6 isFourOK 992 0 1x6,4xQ 224844008
942 QQQQ9 isFourOK 884 0 1x9,4xQ 225677620
943 QKKKK isFourOK 215 0 1xQ,4xK 225880580
944 K2KJK isFourOK 320 1 1x2,3xK 226182980
945 KKJ5K isFourOK 102 1 1x5,3xK 226279472
946 KKQKJ isFourOK 568 1 3xK,1xQ 226817368
947 KKK2K isFourOK 424 0 1x2,4xK 227219320
948 KKK3J isFourOK 763 1 1x3,3xK 227943407
949 KKK7K isFourOK 144 0 1x7,4xK 228080207
950 KKK8K isFourOK 335 0 1x8,4xK 228398792
951 KKKK6 isFourOK 937 0 1x6,4xK 229290816
952 KKKK9 isFourOK 930 0 1x9,4xK 230177106
953 AJA9A isFourOK 620 1 1x9,3xA 230768586
954 AJAA8 isFourOK 860 1 1x8,3xA 231589886
955 A2JAA isFourOK 923 1 1x2,3xA 232472274
956 A4JAA isFourOK 303 1 1x4,3xA 232762245
957 A6AAA isFourOK 561 0 1x6,4xA 233299683
958 A7777 isFourOK 123 0 4x7,1xA 233417640
959 A8888 isFourOK 608 0 4x8,1xA 234001320
960 A8AAA isFourOK 338 0 1x8,4xA 234326138
961 AQAAA isFourOK 214 0 4xA,1xQ 234532006
962 AAJJ3 isFourOK 509 2 1x3,2xA 235022173
963 AAJA6 isFourOK 467 1 1x6,3xA 235472361
964 AA7AA isFourOK 44 0 1x7,4xA 235514821
965 AATAJ isFourOK 490 1 3xA,1xT 235988161
966 AATAA isFourOK 564 0 4xA,1xT 236533549
967 AAKAJ isFourOK 970 1 3xA,1xK 237472509
968 AAKAA isFourOK 861 0 4xA,1xK 238306818
969 AAAA2 isFourOK 193 0 1x2,4xA 238494028
970 AAAA5 isFourOK 753 0 1x5,4xA 239225191
971 JJJJJ isFiveOK 938 5 5xJ 240136927
972 JJJ8J isFiveOK 329 4 1x8 240457044
973 JJ2J2 isFiveOK 459 3 2x2 240904110
974 JJ222 isFiveOK 663 2 3x2 241550535
975 JJ444 isFiveOK 184 2 3x4 241730119
976 JJ555 isFiveOK 255 2 3x5 241979254
977 JJTJT isFiveOK 453 3 2xT 242422288
978 J3J33 isFiveOK 732 2 3x3 243138916
979 J5555 isFiveOK 247 1 4x5 243380976
980 J6666 isFiveOK 926 1 4x6 244289382
981 J88J8 isFiveOK 88 2 3x8 244375798
982 J9999 isFiveOK 325 1 4x9 244695273
983 JQJQQ isFiveOK 983 2 3xQ 245662545
984 JKKJJ isFiveOK 678 3 2xK 246330375
985 JKKJK isFiveOK 755 2 3xK 247074805
986 JAAAA isFiveOK 806 1 4xA 247870327
987 2222J isFiveOK 180 1 4x2 248048167
988 3333J isFiveOK 597 1 4x3 248638600
989 4444J isFiveOK 668 1 4x4 249299920
990 6JJ66 isFiveOK 602 2 3x6 249896502
991 7JJ77 isFiveOK 810 2 3x7 250700022
992 7J777 isFiveOK 760 1 4x7 251454702
993 8J888 isFiveOK 45 1 4x8 251499432
994 9J99J isFiveOK 779 2 3x9 252274537
995 TTTJJ isFiveOK 464 2 3xT 252736681
996 TTTJT isFiveOK 939 1 4xT 253672864
997 QQJQQ isFiveOK 169 1 4xQ 253841526
998 KKKJK isFiveOK 345 1 4xK 254186181
999 AAAJJ isFiveOK 226 2 3xA 254412181
